,compound,swapr-ethereum,swapr-xdai,swapr-arbitrum,polymarket,balancer-v1,balancerv2,balancerv2-polygon,balancerv2-arbitrum,pangolin,maker,bsc,polkadot,kusama,liquity,curve-ethereum,curve-arbitrum,curve-polygon,curve-avalanche,curve-fantom,curve-xdai,curve-optimism,osmosis,solana,abracadabra-ethereum,abracadabra-fantom,abracadabra-avalanche,abracadabra-bsc,abracadabra-arbitrum-one,polygon-pos,terra-tx-fees,terra-swap-fees,velodrome,arbitrum-one,hop-optimism,hop-gnosis-chain,hop-arbitrum,hop-polygon,sushiswap-ethereum,sushiswap-polygon,sushiswap-fantom,sushiswap-arbitrum-one,sushiswap-avalanche,sushiswap-binance,aave-v1,aave-v2,aave-v2-amm,aave-v2-polygon-proto,aave-v3-polygon-proto,aave-v2-avalanche-proto,aave-v3-avalanche-proto,aave-v3-optimism-proto,aave-v3-arbitrum-proto,aave-v3-fantom-proto,aave-v3-harmony-proto,synthetix-ethereum,synthetix-optimism,synthetix-optimism-futures,ribbon,near,optimism,gnosis-chain,honeyswap,quickswap,evmos,eos,fantom,ren,trader-joe,terraswap,lyra,eth,btc,ltc,ada,xtz,bsv,bch,xrp,doge,xmr,xlm,dcr,etc,avalanche-p-chain,avalanche-c-chain,avalanche-x-chain,mycelium-arbitrum,spookyswap,kyberswap-ethereum,kyberswap-arbitrum-one,kyberswap-aurora,kyberswap-avalanche,kyberswap-binance,kyberswap-bittorrent,kyberswap-cronos,kyberswap-fantom,kyberswap-oasis,kyberswap-optimism,kyberswap-polygon,kyberswap-velas,uniswap-v1,uniswap-v2,uniswap-v3,uniswap-optimism,uniswap-arbitrum,uniswap-polygon,tornado-ethereum,gmx-arbitrum,gmx-avax,ens
2022-09-13,60349.009632400695,195.79046856373074,1779.8273138293514,107.63850818948072,1034.6628870000131,10428.701908901334,57294.81122221053,5200.425667317584,5388.2791092433035,16341.294225597165,33388.106906422014,654057.800344337,1071.242579593418,181.9219792316255,694.5838013216853,126991.19424714679,4266.259096141601,7035.711094351881,4266.259096141601,986.6808569636386,295.7205054505138,2094.293106915458,55836.41706,55847.16827541138,14939.048398040235,45.60059805214405,32.338455385528505,9.20191981534299,262.1787343705073,74882.00977448002,0.0,,4199.2606451986385,0.0,3652.9865199164096,86.65254210267155,7763.74490283434,1959.0506226319983,146686.2527626621,6892.538747659195,233.77262905928615,37237.32093789827,1637.9072102192883,47.70332083373018,121.60345754167446,823953.2023600694,216.82686020550975,9060.134523763805,3403.0309871092295,3456.6814137842275,118768.85155726691,120464.55566136204,983.7108438782222,572.9687410608974,,7787.6697303719175,8597.01135758038,105993.3414537945,0.0,10092.747096906054,31982.297258488652,126.2789376337107,414.02513798401645,15180.120365581728,207.57178533976995,856.1539209693971,6728.922833403252,11189.698788395503,66721.53049575539,,9111.16127834429,3403875.81635919,318187.55874184694,952.6925997571641,9716.166118022384,,,44.794297822524804,369.2724877509735,1378.159859439601,,258.02393234081876,53.50193469272831,283.6412186824827,3.4759280247441793,34901.94595896289,16.1428068388426,37118.04127573943,21040.44470839693,3263.4630926391073,67.30225534092045,0.12227503574698817,838.2247206597847,1313.4488238941224,334.2046979198746,5.580195035017009,2.5033286265886923,1.4620236549176677,37.33661711100682,4556.111929371305,0.0,453.8785408275455,177035.23841161467,1901312.72825543,63368.44519623904,107697.72947452933,112882.55980670593,6920.737356003374,1052877.9295883924,95194.1973521932,142260.3381679803
2022-09-14,69221.14045799107,105.18517647837483,1077.9640931983868,58.3950052904648,793.2422919999808,4622.682240307331,56558.096835151315,2634.9756644815207,2594.863305604551,6476.67260329311,33541.0427329135,606389.1217581811,1010.074177309558,114.89587198553187,4511.209101166576,155677.65302465728,4997.377553112515,6464.671716614338,4997.377553112515,915.5894483621271,288.84323823676385,3539.8202709299376,43030.6678,49192.8491533293,3766.123583830893,9.11605968652293,27.54682962782681,8.899800566126942,27.435213760007173,38055.093858677894,0.0,,2910.644351358777,0.0,7821.740125738186,160.24623396556285,12545.487149882962,2801.9342225184796,113027.37143046454,4149.757543775892,142.87078407644563,18149.07752591977,1028.7966390189647,133.3370779914994,652.1328288490754,1140421.2436158967,558.3496782239672,68874.31283901643,14350.5237493328,14695.876274054426,151378.05505879695,115881.90104466936,1244.4753235963387,241.08453959871963,,11331.17585221045,5181.913554535019,50859.378371194645,0.0,5816.798534189221,16708.25469733605,68.06835126656385,274.1494442188307,12151.226356271085,224.38318355953697,773.860511648069,1726.53561032638,39339.899397976995,31208.367968835126,,2382.4012279749822,2521336.1855697506,344829.8786524953,851.4767715661574,8935.11629897607,,,44.97900526198158,327.37276958394784,1342.1943571509087,,219.58402062094075,69.09570556761085,388.6025143573855,21.418979135872576,22047.8763051677,10.87017917310391,15621.106730808046,11751.700794665836,1566.6822139323765,28.782055238292624,0.0,499.66135642903566,683.729539705309,119.93138772912867,0.7288340318616182,2.1895761764056414,0.5742945694283399,17.509795234002734,2050.2652578633542,0.0,329.9580976468342,148611.48961994992,1180791.471696549,43921.5534532395,49101.73440588775,63589.21105436019,1865.9669068194926,571451.9128093418,51426.31171471886,170829.48489628732
2022-09-15,69948.95943994318,91.30864144184724,1154.095063710861,67.29836623089096,990.5521010002121,6057.4622285068035,27902.85866703838,2166.037792265415,2492.1313239526935,7031.219822940644,33539.836102202724,663279.4223189695,1018.5671454865684,72.23602697288041,10976.657490968704,155122.830576211,5882.840590319584,10688.822962804745,5882.840590319584,1206.5378663032632,930.7886004187761,4016.6729984609574,60153.86869,50712.10408385819,17831.8880270347,758.2418778291903,23.070110664702952,9.594729244563496,206.67296448163688,59686.97351729497,0.0,,5279.873054376767,0.0,4005.572825327874,87.45485806016939,9388.975978603334,5096.737166996146,107938.80022212506,6586.138979953266,244.9063976627761,31106.127840054363,1022.3959129173289,154.1683835987951,2556.511208892399,607759.3723788692,1428.7820951828458,73754.25690607831,11156.879635963169,36628.62861459203,173452.24545237632,112775.73945002383,1078.8309636329136,262.45862815206385,,1816.2192505414505,8877.607959316472,281307.96999573085,0.0,7743.670236864666,33091.947813939696,111.17073377347965,485.30665860072645,22196.410676594256,226.62749319198474,768.2533301406629,2498.168112834536,6570.327811019085,37612.271260074245,,223.59767007386975,3385136.3140275115,341209.76895969635,838.2572648546225,8305.595351515301,,,39.89792880182308,305.99046620779916,1251.422664632943,,281.92560052037874,47.08627720715988,434.3089645697041,3.4489722755365126,25294.349128542646,11.285803723838923,52392.01202891499,16422.212965456925,509.3404287064353,22.451145539862022,0.0,412.74289864396945,661.1504075805472,119.363473078179,0.6017827617874414,2.0002741428842463,0.6412139923748965,22.657693961563513,1369.0641026247133,0.0,526.6162788668997,154576.55758101758,1707466.3059105102,74665.65439076215,90123.35494030402,106282.34130477725,1831.1000427603722,1007089.8764280039,83027.80002315957,141703.31774911284
2022-09-16,60087.29891691181,126.26670997362679,756.1651182084724,85.97258505985333,793.376958000008,6994.115116089582,27357.841090984643,3485.3219996467233,2804.489598831162,7053.874287476941,33572.87464447618,690079.0518088508,1071.3553699236259,67.38825180334223,3984.0003223009408,109153.10495338151,7174.696616313719,3606.964884921546,7174.696616313719,770.8476443265137,492.4670713651751,1941.912815586048,49032.0942,44810.05804150274,16834.793727450073,33.331467990763485,2.6930657122284174,8.382448187679984,22.38487996859476,33323.2050107643,0.0,,2243.5351810419666,0.0,2511.2752420664224,110.53274696342311,3412.745451235688,2000.8204323690402,66941.49880172833,7442.284324731111,144.26986297890974,29454.849588528945,489.5667685939006,162.22737995879228,256.4743179498506,92357.12029639495,81.51355464054193,9583.80530281001,2946.435699568722,1720.9103904055653,73263.64551579929,116742.56708082808,711.6723788595293,266.5088785286841,,5307.267933839169,7918.7575257521,175266.97885589782,,5476.71613192429,10596.86411266846,63.03146638918301,209.9757506818503,11995.938100769186,173.60655039940258,718.8574911330155,3036.5911913332106,22229.68923865162,34064.49649752146,,9208.537295739949,2053106.0082248452,386460.4575448393,759.3062492548546,9265.338462829874,,,57.91847362877632,418.3301946807733,1257.504745476527,,311.4546965710158,49.64534095887648,333.5464562546749,5.586633767266118,19831.792888039134,17.034683614129687,15895.452640078349,14370.576597700321,1160.1807290301979,33.540321806898724,0.0,494.12727728775315,565.3714766008578,207.8213224915185,0.5506389338386248,2.440311878101069,0.44414912109092064,19.03942283223468,2230.663904333597,0.0,444.8329581914425,119400.36647357633,939996.640065253,34525.33929525397,61518.57536012388,60622.08681275246,179.5213489662856,342420.7308410472,63343.18269405308,162946.64341573417
2022-09-17,62253.86265934443,23.665951113285768,146.08795574925819,41.18461824796858,359.56578199984506,3173.4010789841413,8510.893863074481,464.0775680243969,583.6198520306498,5544.96557500383,33683.16202770265,540120.4556970806,384.31061482993255,49.85146362901445,1542.4269829951227,65629.03077141369,2075.634114573424,1892.5463139915028,2075.634114573424,377.7263116608174,147.06568816562495,884.2404191868147,30536.29877,49805.41788480581,11548.470975413918,118.47064391197637,148.05651272833347,9.994296694116201,25.773545490577817,21901.175901539624,0.0,,1106.6481400310035,0.0,789.3956558712356,33.86824230188215,1600.3020346813987,602.7796480698503,76981.34709952804,3333.329773736879,70.65671682517026,10465.248071883605,908.4111562126423,138.8280752308393,183.54982179547926,95162.19145932127,31.346830504838366,7158.334586153054,2805.469517820543,1754.7535976222919,72611.84808676806,112445.71715777765,700.1883352748125,121.7088818597711,,1547.5213439559745,606.4581444285142,74297.85967424684,0.0,4352.014133908786,4160.976680632844,55.8545762557562,104.85760434469158,8975.913013084908,181.99841440579036,740.1285633529919,628.5123215178264,11681.031427654707,43777.918182863905,,696.7306404156832,1405994.4851466522,325494.05275503156,771.8592002520785,9339.066519987266,,,66.83815163928995,443.90392292623454,1094.551377126147,,338.04191214797834,51.204989020801136,163.18716146899007,1.7135973222733882,17769.41017751325,4.852186102016226,10151.02470862532,8984.260835012208,373.43448548968746,15.769755763342992,0.0,182.35902645929082,493.02520947338724,69.67856996710155,0.3206860698031873,0.5230551878882518,0.04654379144018651,13.490623206687088,613.9896065801124,0.0,199.85927374915764,89146.86340698562,589916.5873256506,23207.52970153166,29937.724697171296,31384.186917657276,631.7129340451211,251563.6689185987,27277.525704367064,160410.07026584446
2022-09-18,58544.22988872197,120.58675902945693,682.3401113949208,67.77748450487782,639.4548650002107,6489.038972511888,55708.50054575503,3046.7235602829605,3593.9196231556125,15772.662515554814,33720.612972723466,549549.0484480103,1617.0389168425847,69.52614347847633,899.5858282182625,83308.14603974878,3622.500368888844,2563.25303422914,3622.500368888844,913.0104914681381,138.68225476334547,965.7117955444655,33548.02339,48431.80253813518,3513.6356497704983,12.438203430268914,0.0,10.520222876686603,56.597640455234796,42341.18075045943,0.0,,2249.84122685936,0.0,1651.7773127074656,35.27700944068157,2930.9823130976047,920.2428358610387,75500.70482461517,4063.3329120895733,180.59961012163487,17692.080894124698,887.090477006474,166.55134366152618,231.34036268215957,95644.17203606472,97.46020959611602,6247.956031893828,2975.3779862941246,1773.1133864430376,76908.04774180261,109359.65844306034,913.8053387751065,234.08036634772796,,1853.4028631148844,1913.3372392318108,98722.87718559417,0.0,4501.517075848023,8566.62623914866,42.210631651037914,217.35687740692617,6103.687089834708,192.0609634478695,770.522033157924,18065.110450859964,10006.169657767963,59605.944720221334,,2284.6026013071205,1580565.8785038695,233463.84936986328,650.8450650901085,9843.278213375008,,,35.11333533726337,545.204700666996,1152.9172087522338,,315.62184417908145,49.79205293022822,182.4763036934955,2.7897379773626327,28676.97827480853,9.533144472751044,30284.1777643465,34489.598840530496,6726.910873262736,83.19236039349771,0.0,909.5404693396757,4667.477466445129,382.41653082403496,0.062191084829290484,2.1249552261915063,1.0111690673793396,53.88568301707521,6213.68901395382,0.0,361.1957456502012,118272.50110501405,790485.6387412668,36589.41247174837,130484.33983230928,62615.71205471892,620.8222423326224,590025.1630226717,218929.94852340862,184946.30889250338
2022-09-19,47967.49792015772,133.3771629542651,1258.2434494882975,111.36436236272421,540.3091259999201,7023.8224525898695,35534.52825128287,2334.6267889682204,3177.6306047658436,10136.391269223972,34165.00927423647,601807.6511163712,303.8635136869076,16.901956784211812,27278.232302885503,99138.49966566643,3812.071753295618,4126.438066963059,3812.071753295618,900.4017885007943,944.3560013075823,1859.6650653047404,51437.70115,42642.68161216208,14478.392893768847,51.63049158267677,54.9178537549451,12.197603058782988,27.179669470060617,45159.604535829276,0.0,,2937.1413388545648,0.0,2710.2544613458676,128.07298803274307,3041.995702651069,1995.4076070808776,82623.24583756123,5247.155602527687,313.5116477868958,23511.398728894084,951.4404479481174,133.68491264801725,94.7649306399893,111034.43513650511,41.92544023185741,5791.743663187462,2521.696399184917,1784.0565539107188,77041.37172271172,88388.12571823584,755.0050325902195,220.26268473118841,0.0,10645.385208979631,1777.71236866944,177926.7474942462,0.0,4223.6494038985775,11484.606088141534,100.9636320315793,337.19074396230485,19687.21346351347,247.6290874147218,669.0199696919669,15275.396374762156,18475.233753489603,46701.504948729314,,3723.7847841963853,2007605.747476941,259744.48787802373,727.9653544671663,9312.256755533926,,,46.71627404843629,439.32132205719586,1310.1511740581425,,375.90590939850233,48.73918942843348,202.38667796258852,3.5389813094583684,21191.37643071334,14.251528050458653,18017.031703504752,33405.1484822365,967.879110257844,37.906435452491756,0.0,508.81000335531576,776.6629100825753,168.77131791373017,4.198993169497637,2.129927010852615,0.8952909185707352,23.454516018823778,2257.562258168361,0.0,352.6984603636298,155676.05352568245,1154591.0255746017,51186.38438365616,65046.90125439797,84442.0978180276,748.0524752363563,493573.5473663391,63330.8566811018,152166.08221934736
2022-09-20,58139.75490421504,91.75962152793267,645.3291706508988,78.62294808656927,695.3173170001246,5935.154300257564,26254.05365885794,1200.7036406304687,2045.7278406033292,7133.347972991386,34636.21502220939,587571.2926824938,800.4290699183636,18.6283277040447,3003.4590202346444,89936.92107558907,2933.192440883416,4439.313544590655,2933.192440883416,591.1887948366948,102.04031429173423,906.9266762585429,46447.50427,53392.474561081806,2566.1502768471837,30.5269144885242,31.29399559739977,0.0,27.676771152298898,27911.75658071041,0.0,,3199.6725543452844,0.0,1007.2400933719531,209.16973352400174,2880.548199387891,713.1675408499264,86263.1231303864,4448.816637947912,226.43154371521905,17977.192869600338,480.77188083212883,138.58418797071081,232.57404139170535,110551.64567708278,86.88588221758687,5267.586678717818,2449.5343079294407,1729.1398480757518,72052.09661581286,75922.72562150225,690.2099368209081,177.60893427999412,,9734.501400772991,1144.884058567988,55627.67554573273,0.0,4110.32936137863,21613.13962349271,79.43460104664666,216.86268931414006,7537.204844508558,250.1630829938016,677.5086210090658,1103.6907098091183,3501.904764683529,25101.036646693658,,2399.8855101681233,2156505.0938536245,276134.2881548434,731.9589519943393,8280.480164042758,,,47.78775680696413,467.65392848121206,1412.9615762136248,,277.3788391124,38.56261185604076,245.29738736208395,2.3050759781546604,16679.829591947408,8.68822998382655,7070.271634474736,11546.2567569811,417.91930922497374,27.646577371772572,0.0,255.2655344735431,227.75048577708648,31.992798104111888,0.5683395376265059,1.0431074290473203,0.5098700987451723,22.06058267161854,1211.7973977157362,0.0,269.59314244887645,149363.4394555869,921279.0084503136,47881.04281345056,,63620.31130885583,634.6583778038621,327061.6260174455,32484.839575094935,188587.3377134055
2022-09-21,61546.30306583725,263.79730599736195,1691.3230499113715,192.2554838767336,800.897501999978,5707.2023816257715,32808.05025167763,3469.6231176089495,6099.385633788072,12012.371393408828,34419.21345873875,570664.5590337528,877.4295061815857,66.09758968157652,2889.159994814545,103068.5973481595,6699.491074727445,6534.190624431151,6699.491074727445,991.0659513152141,113.47990089127195,4004.077495729394,53914.96628,43498.23735079747,15198.839077971876,10.342940058093518,19.60906471963972,18.402326286122843,30.96027783397585,57461.26292820275,0.0,,3872.505145920956,0.0,2122.78556081907,221.25033160456962,2159.7721835924667,1081.619275200797,129100.48350270111,7305.849982847047,350.94525767792845,26411.461220440786,1405.495124325226,150.8577012215681,176.15083266421004,114115.33612116193,860.9423926145598,6604.747357531163,2789.479412499805,1567.2492337093395,74942.7335059576,77111.10139162478,1245.8790201141014,247.01977278573477,,8927.40439430768,6210.643533241966,240498.9850088846,0.0,4121.851077764005,36315.689366442944,111.18775416855217,326.0931760276673,72449.57015295426,123.00392151654562,699.9654680770942,19808.42300146263,5032.333905377112,47695.48073171911,,9700.457180417068,2342072.2804331253,264071.1508254025,703.57146741939,11269.037437970148,,,45.50878298316662,462.53535034010076,1294.8862859163478,,205.96845386600023,48.756399358944016,199.23477314430545,2.465565818100862,25815.282140174702,9.925568340706038,43292.14749204886,37572.087547184325,1117.2457478672754,48.21598654922689,0.0002466014116122982,517.6174569845829,684.0515584230502,224.77384802653114,0.3602203433814365,2.6341638518170165,0.13751489081258672,27.56666282905087,3434.9151172784805,0.0,504.5767844338708,159583.75753941888,1502771.6022340877,70744.27164448067,,108477.25968926074,2065.4009808190167,517029.62610565405,83209.65431941276,
2022-09-22,61148.618182462036,139.2505280982325,950.7900580207792,175.0925493181122,705.3237250000238,4026.4184669852257,50568.601038903,3217.2560101635754,3664.4269206910394,7711.887079941569,34273.024136629996,543897.6749673772,966.3646483020976,33.979074452555714,1215.1681174188852,79237.04218704066,3111.4681577471015,3598.443667174591,3111.4681577471015,772.6488905128298,167.47378896922132,1678.2058245182493,38338.25338,46119.52837461937,4522.681853719056,8.68161551002413,36.770759337581694,13.220623678069387,65.66875510942191,27431.484416607767,0.0,,2565.078479755204,-7095715.21220727,1327.5869644581342,227.6511810947356,1852.9958120924957,873.0537743056734,82745.39976252214,3774.396506719893,129.1850142569414,17884.191678083804,518.798068453134,199.57817049884798,97.62656860194146,116993.57436232809,36.69352889415341,5469.539916733282,2404.020160412679,1381.0844711657578,76431.0688481635,75356.27227142191,687.2832096413872,132.67397004808652,0.0,11656.408859465064,6174.885340424394,48533.1283806704,0.0,,19069.30267140629,55.47988628184148,210.03259722192362,22911.262500248067,58.24062893720458,627.8280856375308,785.0855564338516,2182.6006253881346,24978.608687696993,,7346.252435238599,1913945.8942639448,249799.81277761617,719.3446297258411,10074.806385761203,,,37.01152941475989,1021.7277112417751,1208.2133692078796,,300.30244671973577,54.275209283291126,203.26141407143282,1.7617307669788609,17557.995754438696,6.874074011532612,7981.364209784989,9842.874368103738,394.89463692951523,29.044203411215285,0.0,368.75558998584626,173.1224143881314,85.52318845059169,1.6458210823386104,1.1767312810336636,0.48211808020288943,10.095004066252722,5264.55198484392,0.0,574.4259451015731,124731.58342186038,1122297.6209160227,44600.00001525124,,62963.259434569416,807.6168648041785,454713.93644362636,49863.16588787686,
